# JMH version: 1.29
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9-Ubuntu-0ubuntu1.18.04
# VM invoker: /usr/lib/jvm/java-11-openjdk-amd64/bin/java
# VM options: -server -Xms2G -Xmx2G
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: benchmark.StringContainsDataset.regexMatches
# Parameters: (json_filename = http_0.3_36.json, regex = http)

# Run progress: 0.00% complete, ETA 00:04:10
# Fork: 1 of 5
# Warmup Iteration   1: 2088805.317 ns/op
# Warmup Iteration   2: 1904062.627 ns/op
# Warmup Iteration   3: 1980980.394 ns/op
# Warmup Iteration   4: 1983806.410 ns/op
# Warmup Iteration   5: 1982539.960 ns/op
Iteration   1: 1982441.857 ns/op
Iteration   2: 1985409.960 ns/op
Iteration   3: 1983854.141 ns/op
Iteration   4: 1985884.183 ns/op
Iteration   5: 1981762.448 ns/op
Iteration   6: 1940161.785 ns/op
Iteration   7: 1903700.384 ns/op
Iteration   8: 1906314.869 ns/op
Iteration   9: 1903047.344 ns/op
Iteration  10: 1904136.639 ns/op
Iteration  11: 1903466.869 ns/op
Iteration  12: 1903638.238 ns/op
Iteration  13: 1903938.838 ns/op
Iteration  14: 1902808.333 ns/op
Iteration  15: 1947925.093 ns/op
Iteration  16: 1982255.836 ns/op
Iteration  17: 1990631.322 ns/op
Iteration  18: 1972175.467 ns/op
Iteration  19: 1903965.040 ns/op
Iteration  20: 1905859.145 ns/op

# Run progress: 10.00% complete, ETA 00:03:48
# Fork: 2 of 5
# Warmup Iteration   1: 2210905.728 ns/op
# Warmup Iteration   2: 2113429.608 ns/op
# Warmup Iteration   3: 2149327.283 ns/op
# Warmup Iteration   4: 2164267.464 ns/op
# Warmup Iteration   5: 2163860.734 ns/op
Iteration   1: 2164111.832 ns/op
Iteration   2: 2165339.024 ns/op
Iteration   3: 2163574.451 ns/op
Iteration   4: 2163765.873 ns/op
Iteration   5: 2164758.322 ns/op
Iteration   6: 2164790.348 ns/op
Iteration   7: 2111859.268 ns/op
Iteration   8: 2086930.325 ns/op
Iteration   9: 2085620.898 ns/op
Iteration  10: 2085904.254 ns/op
