# JMH version: 1.29
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9-Ubuntu-0ubuntu1.18.04
# VM invoker: /usr/lib/jvm/java-11-openjdk-amd64/bin/java
# VM options: -server -Xms2G -Xmx2G
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: benchmark.StringContainsDataset.regexMatches
# Parameters: (json_filename = http_0.9_39.json, regex = http)

# Run progress: 0.00% complete, ETA 00:04:10
# Fork: 1 of 5
# Warmup Iteration   1: 1442388.072 ns/op
# Warmup Iteration   2: 1343048.426 ns/op
# Warmup Iteration   3: 1373948.747 ns/op
# Warmup Iteration   4: 1372682.737 ns/op
# Warmup Iteration   5: 1374643.187 ns/op
Iteration   1: 1375167.681 ns/op
Iteration   2: 1382404.033 ns/op
Iteration   3: 1289832.635 ns/op
Iteration   4: 1289208.124 ns/op
Iteration   5: 1289186.999 ns/op
Iteration   6: 1289171.901 ns/op
Iteration   7: 1289370.697 ns/op
Iteration   8: 1297654.253 ns/op
Iteration   9: 1336225.015 ns/op
Iteration  10: 1289620.210 ns/op
Iteration  11: 1289724.566 ns/op
Iteration  12: 1289605.299 ns/op
Iteration  13: 1289832.446 ns/op
Iteration  14: 1290204.852 ns/op
Iteration  15: 1293002.871 ns/op
Iteration  16: 1348857.507 ns/op
Iteration  17: 1290580.037 ns/op
Iteration  18: 1290588.966 ns/op
Iteration  19: 1290604.395 ns/op
Iteration  20: 1291223.516 ns/op

# Run progress: 10.00% complete, ETA 00:03:48
# Fork: 2 of 5
# Warmup Iteration   1: 1441478.260 ns/op
# Warmup Iteration   2: 1358315.670 ns/op
# Warmup Iteration   3: 1392285.078 ns/op
# Warmup Iteration   4: 1392023.114 ns/op
# Warmup Iteration   5: 1391905.310 ns/op
Iteration   1: 1392620.939 ns/op
Iteration   2: 1393054.770 ns/op
Iteration   3: 1335398.567 ns/op
Iteration   4: 1313330.517 ns/op
Iteration   5: 1313177.547 ns/op
Iteration   6: 1313356.724 ns/op
Iteration   7: 1313309.067 ns/op
Iteration   8: 1313286.638 ns/op
Iteration   9: 1361378.333 ns/op
Iteration  10: 1399402.421 ns/op
Iteration  11: 1360926.785 ns/op
Iteration  12: 1312743.638 ns/op
Iteration  13: 1312785.647 ns/op
Iteration  14: 1312872.625 ns/op
Iteration  15: 1313152.003 ns/op
