# JMH version: 1.29
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9-Ubuntu-0ubuntu1.18.04
# VM invoker: /usr/lib/jvm/java-11-openjdk-amd64/bin/java
# VM options: -server -Xms2G -Xmx2G
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: benchmark.StringContainsDataset.regexMatches
# Parameters: (json_filename = http_0.9_31.json, regex = http)

# Run progress: 0.00% complete, ETA 00:04:10
# Fork: 1 of 5
# Warmup Iteration   1: 1398413.222 ns/op
# Warmup Iteration   2: 1327371.873 ns/op
# Warmup Iteration   3: 1360766.771 ns/op
# Warmup Iteration   4: 1360005.155 ns/op
# Warmup Iteration   5: 1359827.168 ns/op
Iteration   1: 1357970.627 ns/op
Iteration   2: 1359778.897 ns/op
Iteration   3: 1284739.232 ns/op
Iteration   4: 1274409.330 ns/op
Iteration   5: 1274376.800 ns/op
Iteration   6: 1274270.140 ns/op
Iteration   7: 1274634.217 ns/op
Iteration   8: 1274813.749 ns/op
Iteration   9: 1358864.942 ns/op
Iteration  10: 1323741.741 ns/op
Iteration  11: 1275068.750 ns/op
Iteration  12: 1275060.633 ns/op
Iteration  13: 1274722.989 ns/op
Iteration  14: 1274710.313 ns/op
Iteration  15: 1274629.118 ns/op
Iteration  16: 1275307.546 ns/op
Iteration  17: 1277834.005 ns/op
Iteration  18: 1341274.142 ns/op
Iteration  19: 1274423.011 ns/op
Iteration  20: 1274732.575 ns/op

# Run progress: 10.00% complete, ETA 00:03:48
# Fork: 2 of 5
# Warmup Iteration   1: 1403159.723 ns/op
# Warmup Iteration   2: 1326084.042 ns/op
# Warmup Iteration   3: 1357636.634 ns/op
# Warmup Iteration   4: 1357310.630 ns/op
# Warmup Iteration   5: 1357875.208 ns/op
Iteration   1: 1357096.870 ns/op
Iteration   2: 1358512.227 ns/op
Iteration   3: 1292086.757 ns/op
Iteration   4: 1279196.156 ns/op
Iteration   5: 1279191.783 ns/op
Iteration   6: 1279309.578 ns/op
Iteration   7: 1279309.467 ns/op
Iteration   8: 1281164.964 ns/op
Iteration   9: 1352442.755 ns/op
Iteration  10: 1358354.745 ns/op
Iteration  11: 1312900.339 ns/op
Iteration  12: 1278725.633 ns/op
Iteration  13: 1279047.517 ns/op
Iteration  14: 1278889.866 ns/op
Iteration  15: 1279030.570 ns/op
Iteration  16: 1278891.897 ns/op
Iteration  17: 1282219.178 ns/op
Iteration  18: 1279240.513 ns/op
Iteration  19: 1286020.672 ns/op
Iteration  20: 1279547.621 ns/op

# Run progress: 20.00% complete, ETA 00:03:23
# Fork: 3 of 5
# Warmup Iteration   1: 1380468.594 ns/op
# Warmup Iteration   2: 1316351.559 ns/op
# Warmup Iteration   3: 1346313.253 ns/op
# Warmup Iteration   4: 1347151.315 ns/op
# Warmup Iteration   5: 1346758.047 ns/op
Iteration   1: 1346536.055 ns/op
Iteration   2: 1347892.446 ns/op
Iteration   3: 1267787.629 ns/op
Iteration   4: 1267219.133 ns/op
Iteration   5: 1267204.176 ns/op
Iteration   6: 1267228.141 ns/op
Iteration   7: 1267448.882 ns/op
Iteration   8: 1276382.593 ns/op
Iteration   9: 1344811.441 ns/op
Iteration  10: 1317158.489 ns/op
Iteration  11: 1266878.970 ns/op
Iteration  12: 1267045.578 ns/op
Iteration  13: 1266966.778 ns/op
